Level,Date and Time,Source,Event ID,Task Category
Information,2018-03-12 9:09:09 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1244
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:09:09 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	764
 	Image File Name:	C:\WINDOWS\system32\savedump.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:09:09 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1044
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:09:08 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	1044
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:09:07 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	776
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:09:07 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	776
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:09:07 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1100
 	Image File Name:	C:\WINDOWS\system32\dumprep.exe
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA5B9)
 	Exit Status:		%6
"
Information,2018-03-12 9:09:06 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	548
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:09:06 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	548
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:09:04 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1396
 	Image File Name:	C:\WINDOWS\system32\wuauclt.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:09 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	4084
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:09 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	4084
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:08:08 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	4060
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:08 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	4060
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:08:08 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	4028
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:08 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	4028
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:08:07 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3992
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:07 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3992
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:08:06 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3968
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:08:06 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3968
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:07:05 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3824
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:07:05 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3824
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:07:03 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3788
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:07:03 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3788
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:07:01 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3760
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:07:01 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3760
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:07:00 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3736
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:07:00 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3736
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:06:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3712
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:59 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3712
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:06:16 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2824
 	Image File Name:	C:\WINDOWS\system32\wbem\wmiprvse.exe
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:05 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3536
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:05 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3536
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:06:03 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3496
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:03 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3496
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:06:01 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3468
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:00 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3468
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:06:00 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3428
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:06:00 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3428
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:05:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3404
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:05:59 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3404
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:05:05 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3144
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:05:05 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3144
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:05:03 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3104
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:05:03 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3104
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:05:01 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	3020
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:05:01 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	3020
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:05:00 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2996
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:05:00 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2996
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2972
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:04:59 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2972
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:56 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Privileges:	SeAuditPrivilege
			SeAssignPrimaryTokenPrivilege
			SeChangeNotifyPrivilege"
Information,2018-03-12 9:04:56 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Logon Type:	5
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:04:56 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:04:56 PM,Security,600,Detailed Tracking,"A process was assigned a primary token.
 Assigning Process Information:
 	Process ID:	972
 	Image File Name:	C:\WINDOWS\system32\svchost.exe
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 New Process Information:
 	Process ID:	2824
 	Image File Name:	C:\WINDOWS\system32\wbem\wmiprvse.exe
 	Target User Name:	NETWORK SERVICE
 	Target Domain:	NT AUTHORITY
 	Target Logon ID:	(0x0,0x3E4)
"
Information,2018-03-12 9:04:56 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2824
 	Image File Name:	C:\WINDOWS\system32\wbem\wmiprvse.exe
 	Creator Process ID:	972
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:56 PM,Security,576,Privilege Use,"Special privileges assigned to new logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Privileges:	SeAuditPrivilege
			SeAssignPrimaryTokenPrivilege
			SeChangeNotifyPrivilege"
Information,2018-03-12 9:04:56 PM,Security,528,Logon/Logoff,"Successful Logon:
 	User Name:	NETWORK SERVICE
 	Domain:		NT AUTHORITY
 	Logon ID:		(0x0,0x3E4)
 	Logon Type:	5
 	Logon Process:	Advapi  
 	Authentication Package:	Negotiate
 	Workstation Name:	
 	Logon GUID:	-
 	Caller User Name:	%9
 	Caller Domain:	%10
 	Caller Logon ID:	%11
 	Caller Process ID: %12
 	Transited Services: %13
 	Source Network Address:	%14
 	Source Port:	%15
 	Caller Process Name:	%16
"
Information,2018-03-12 9:04:56 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
Information,2018-03-12 9:04:05 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2612
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:04:04 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2612
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:03 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2576
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:03 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2552
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:04:02 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2552
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:01 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2512
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:04:01 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2512
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:01 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2468
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:04:00 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2468
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:04:00 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1564
 	Image File Name:	C:\WINDOWS\system32\userinit.exe
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA5B9)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2200
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:59 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2200
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1808
 	Image File Name:	C:\WINDOWS\system\svchost.exe
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA5B9)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	1800
 	Image File Name:	C:\WINDOWS\system\svchost.exe
 	User Name:	SecurityNik
 	Domain:		SECURITYNIK-XP
 	Logon ID:		(0x0,0xA5B9)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:59 PM,Security,593,Detailed Tracking,"A process has exited:
 	Process ID:	2172
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Exit Status:		%6
"
Information,2018-03-12 9:03:58 PM,Security,592,Detailed Tracking,"A new process has been created:
 	New Process ID:	2172
 	Image File Name:	C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe
 	Creator Process ID:	556
 	User Name:	SECURITYNIK-XP$
 	Domain:		WORKGROUP
 	Logon ID:		(0x0,0x3E7)
 	Token Elevation Type:	%7
"
Information,2018-03-12 9:03:58 PM,Security,515,System Event,"A trusted logon process has registered with the Local Security Authority. This logon process will be trusted to submit logon requests. 
 
 	Logon Process Name:	RASMAN
 	Caller User Name:	%2
 	Caller Domain:	%3
 	Caller Logon ID:	%4
"
Information,2018-03-12 9:03:58 PM,Security,577,Privilege Use,"Privileged Service Called:
 	Server:		NT Local Security Authority / Authentication Service
 	Service:		LsaRegisterLogonProcess()
 	Primary User Name:	SECURITYNIK-XP$
 	Primary Domain:	WORKGROUP
 	Primary Logon ID:	(0x0,0x3E7)
 	Client User Name:	SECURITYNIK-XP$
 	Client Domain:	WORKGROUP
 	Client Logon ID:	(0x0,0x3E7)
 	Privileges:	SeTcbPrivilege
 	Process ID:	%10
 	Process Name:	%11"
